AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG,province,district
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.611000000000001,99.7,สตูล,เมืองสตูล
4,830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.767,98.3,ภูเก็ต,เมืองภูเก็ต
4,840401,ต. อ่างทอง,Ang Thong,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.51,99.705,สุราษฎร์ธานี,เกาะสมุย
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.686,99.905,สตูล,เมืองสตูล
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.505,99.177,สตูล,เมืองสตูล
4,810106,ต. เขาทอง,Khao Thong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.129,98.685,กระบี่,เมืองกระบี่
4,210305,ต. กร่ำ,Kram,2103,อ. แกลง,Klaeng,21,จ. ระยอง,Rayong,12.557,101.569,ระยอง,แกลง
4,830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.736000000000001,98.296,ภูเก็ต,เมืองภูเก็ต
4,810302,ต. เกาะลันตาน้อย,Ko Lanta Noi,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,7.5760000000000005,99.14200000000001,กระบี่,เกาะลันตา
4,840301,ต. ดอนสัก,Don Sak,8403,อ. ดอนสัก,Don Sak,84,จ. สุราษฎร์ธานี,Surat Thani,9.331,99.70299999999999,สุราษฎร์ธานี,ดอนสัก
4,200901,ต. สัตหีบ,Sattahip,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.727,100.79799999999999,ชลบุรี,สัตหีบ
4,810505,ต. อ่าวลึกน้อย,Ao Luek Noi,8105,อ. อ่าวลึก,Ao Luek,81,จ. กระบี่,Krabi,8.246,98.704,กระบี่,อ่าวลึก
4,840401,ต. อ่างทอง,Ang Thong,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.594,99.721,สุราษฎร์ธานี,เกาะสมุย
4,820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,9.396,97.895,พังงา,คุระบุรี
4,860116,ต. หาดทรายรี,Hat Sai Ri,8601,อ. เมืองชุมพร,Mueang Chumphon,86,จ. ชุมพร,Chumphon,10.39,99.29299999999999,ชุมพร,เมืองชุมพร
4,850502,ต. กำพวน,Kamphuan,8505,อ. สุขสำราญ,Suk Samran,85,จ. ระนอง,Ranong,9.457,98.32799999999999,ระนอง,สุขสำราญ
4,200408,ต. นาเกลือ,Na Kluea,2004,อ. บางละมุง,Bang Lamung,20,จ. ชลบุรี,Chon Buri,12.942,100.79299999999999,ชลบุรี,บางละมุง
4,200901,ต. สัตหีบ,Sattahip,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.612,100.876,ชลบุรี,สัตหีบ
4,200901,ต. สัตหีบ,Sattahip,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.624,100.90100000000001,ชลบุรี,สัตหีบ
4,810116,ต. อ่าวนาง,Ao Nang,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,7.6160000000000005,98.863,กระบี่,เมืองกระบี่
4,840401,ต. อ่างทอง,Ang Thong,8404,อ. เกาะสมุย,Ko Samui,84,จ. สุราษฎร์ธานี,Surat Thani,9.641,99.675,สุราษฎร์ธานี,เกาะสมุย
4,921003,ต. ตะเสะ,Tase,9210,อ. หาดสำราญ,Hat Samran,92,จ. ตรัง,Trang,7.132999999999999,99.583,ตรัง,หาดสำราญ
4,840501,ต. เกาะพะงัน,Ko Pha-Ngan,8405,อ. เกาะพะงัน,Ko Pha-ngan,84,จ. สุราษฎร์ธานี,Surat Thani,9.802,99.979,สุราษฎร์ธานี,เกาะพะงัน
4,230601,ต. เกาะหมาก,Ko Mak,2306,อ. เกาะกูด,Ko Kut,23,จ. ตราด,Trat,11.835,102.46,ตราด,เกาะกูด
4,220205,ต. บางชัน,Bang Chan,2202,อ. ขลุง,Khlung,22,จ. จันทบุรี,Chanthaburi,12.288,102.251,จันทบุรี,ขลุง
4,810106,ต. เขาทอง,Khao Thong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.113,98.70700000000001,กระบี่,เมืองกระบี่
4,920213,ต. เกาะลิบง,Ko Libong,9202,อ. กันตัง,Kantang,92,จ. ตรัง,Trang,7.314,99.40799999999999,ตรัง,กันตัง
4,860106,ต. นาชะอัง,Na Cha-Ang,8601,อ. เมืองชุมพร,Mueang Chumphon,86,จ. ชุมพร,Chumphon,10.557,99.37899999999999,ชุมพร,เมืองชุมพร
4,810302,ต. เกาะลันตาน้อย,Ko Lanta Noi,8103,อ. เกาะลันตา,Ko Lanta,81,จ. กระบี่,Krabi,7.561,99.14399999999999,กระบี่,เกาะลันตา
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.709,99.671,สตูล,เมืองสตูล
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.619,99.689,สตูล,เมืองสตูล
4,810106,ต. เขาทอง,Khao Thong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.124,98.669,กระบี่,เมืองกระบี่
4,810106,ต. เขาทอง,Khao Thong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.107000000000001,98.68799999999999,กระบี่,เมืองกระบี่
4,220602,ต. เกาะเปริด,Ko Proet,2206,อ. แหลมสิงห์,Laem Sing,22,จ. จันทบุรี,Chanthaburi,12.395999999999999,102.133,จันทบุรี,แหลมสิงห์
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.665,99.691,สตูล,เมืองสตูล
4,921003,ต. ตะเสะ,Tase,9210,อ. หาดสำราญ,Hat Samran,92,จ. ตรัง,Trang,6.975,99.475,ตรัง,หาดสำราญ
4,860116,ต. หาดทรายรี,Hat Sai Ri,8601,อ. เมืองชุมพร,Mueang Chumphon,86,จ. ชุมพร,Chumphon,10.495999999999999,99.421,ชุมพร,เมืองชุมพร
4,850105,ต. ปากน้ำ,Pak Nam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,9.92,98.535,ระนอง,เมืองระนอง
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.729,99.66,สตูล,เมืองสตูล
4,230601,ต. เกาะหมาก,Ko Mak,2306,อ. เกาะกูด,Ko Kut,23,จ. ตราด,Trat,11.808,102.455,ตราด,เกาะกูด
4,840301,ต. ดอนสัก,Don Sak,8403,อ. ดอนสัก,Don Sak,84,จ. สุราษฎร์ธานี,Surat Thani,9.352,99.68299999999999,สุราษฎร์ธานี,ดอนสัก
4,830105,ต. รัษฎา,,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.834,98.42299999999999,ภูเก็ต,เมืองภูเก็ต
4,210305,ต. กร่ำ,Kram,2103,อ. แกลง,Klaeng,21,จ. ระยอง,Rayong,12.599,101.691,ระยอง,แกลง
4,920501,ต. บ่อหิน,Bo Hin,9205,อ. สิเกา,Sikao,92,จ. ตรัง,Trang,7.559,99.288,ตรัง,สิเกา
4,920213,ต. เกาะลิบง,Ko Libong,9202,อ. กันตัง,Kantang,92,จ. ตรัง,Trang,7.38,99.24799999999999,ตรัง,กันตัง
4,910106,ต. เกาะสาหร่าย,Ko Sarai,9101,อ. เมืองสตูล,Mueang Satun,91,จ. สตูล,Satun,6.732,99.706,สตูล,เมืองสตูล
4,100106,แขวง เสาชิงช้า,Sao Chingcha,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.753,100.5,กรุงเทพมหานคร,เขต พระนคร
4,830107,ต. ราไวย์,Rawai,8301,อ. เมืองภูเก็ต,Mueang Phuket,83,จ. ภูเก็ต,Phuket,7.747000000000001,98.301,ภูเก็ต,เมืองภูเก็ต
4,820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,8.519,97.647,พังงา,คุระบุรี
4,100105,แขวง ศาลเจ้าพ่อเสือ,San Chaopho Suea,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.754000000000001,100.49700000000001,กรุงเทพมหานคร,เขต พระนคร
4,220607,ต. บางกะไชย,Bang Kachai,2206,อ. แหลมสิงห์,Laem Sing,22,จ. จันทบุรี,Chanthaburi,12.463,102.023,จันทบุรี,แหลมสิงห์
4,200905,ต. แสมสาร,Samae San,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.572000000000001,100.932,ชลบุรี,สัตหีบ
4,230601,ต. เกาะหมาก,Ko Mak,2306,อ. เกาะกูด,Ko Kut,23,จ. ตราด,Trat,11.799000000000001,102.45100000000001,ตราด,เกาะกูด
4,810105,ต. เขาคราม,Khao Khram,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.217,98.725,กระบี่,เมืองกระบี่
4,200901,ต. สัตหีบ,Sattahip,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.617,100.881,ชลบุรี,สัตหีบ
4,860116,ต. หาดทรายรี,Hat Sai Ri,8601,อ. เมืองชุมพร,Mueang Chumphon,86,จ. ชุมพร,Chumphon,10.376,99.322,ชุมพร,เมืองชุมพร
4,820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,8.568999999999999,97.63600000000001,พังงา,คุระบุรี
4,920501,ต. บ่อหิน,Bo Hin,9205,อ. สิเกา,Sikao,92,จ. ตรัง,Trang,7.547000000000001,99.279,ตรัง,สิเกา
4,850109,ต. เกาะพยาม,Ko Phayam,8501,อ. เมืองระนอง,Mueang Ranong,85,จ. ระนอง,Ranong,9.717,98.42299999999999,ระนอง,เมืองระนอง
4,840501,ต. เกาะพะงัน,Ko Pha-Ngan,8405,อ. เกาะพะงัน,Ko Pha-ngan,84,จ. สุราษฎร์ธานี,Surat Thani,9.709,99.973,สุราษฎร์ธานี,เกาะพะงัน
4,820203,ต. พรุใน,Phru Nai,8202,อ. เกาะยาว,Ko Yao,82,จ. พังงา,Phang-nga,7.892,98.581,พังงา,เกาะยาว
4,100108,แขวง ตลาดยอด,Talat Yot,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.76,100.49799999999999,กรุงเทพมหานคร,เขต พระนคร
4,210305,ต. กร่ำ,Kram,2103,อ. แกลง,Klaeng,21,จ. ระยอง,Rayong,12.569,101.7,ระยอง,แกลง
4,920414,ต. เกาะค้างคาว,,9204,อ. ปะเหลียน,Palian,92,จ. ตรัง,Trang,7.152,99.65100000000001,ตรัง,ปะเหลียน
4,860116,ต. หาดทรายรี,Hat Sai Ri,8601,อ. เมืองชุมพร,Mueang Chumphon,86,จ. ชุมพร,Chumphon,10.323,99.28,ชุมพร,เมืองชุมพร
4,810116,ต. อ่าวนาง,Ao Nang,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,7.821000000000001,98.774,กระบี่,เมืองกระบี่
4,820603,ต. เกาะพระทอง,Ko Phra Thong,8206,อ. คุระบุรี,Khura Buri,82,จ. พังงา,Phang-nga,9.477,97.904,พังงา,คุระบุรี
4,810802,ต. เกาะศรีบอยา,Ko Si Boya,8108,อ. เหนือคลอง,Nuea Khlong,81,จ. กระบี่,Krabi,7.801,98.995,กระบี่,เหนือคลอง
4,220314,ต. คลองขุด,Khlong Khut,2203,อ. ท่าใหม่,Tha Mai,22,จ. จันทบุรี,Chanthaburi,12.512,101.95,จันทบุรี,ท่าใหม่
4,921003,ต. ตะเสะ,Tase,9210,อ. หาดสำราญ,Hat Samran,92,จ. ตรัง,Trang,7.117999999999999,99.426,ตรัง,หาดสำราญ
4,860304,ต. ชุมโค,Chum Kho,8603,อ. ปะทิว,Pathio,86,จ. ชุมพร,Chumphon,10.700999999999999,99.41,ชุมพร,ปะทิว
4,100103,แขวง วัดราชบพิธ,Wat Ratchabophit,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.75,100.499,กรุงเทพมหานคร,เขต พระนคร
4,200901,ต. สัตหีบ,Sattahip,2009,อ. สัตหีบ,Sattahip,20,จ. ชลบุรี,Chon Buri,12.675999999999998,100.823,ชลบุรี,สัตหีบ
4,830301,ต. เทพกระษัตรี,Thep Krasattri,8303,อ. ถลาง,Thalang,83,จ. ภูเก็ต,Phuket,8.107999999999999,98.405,ภูเก็ต,ถลาง
4,810802,ต. เกาะศรีบอยา,Ko Si Boya,8108,อ. เหนือคลอง,Nuea Khlong,81,จ. กระบี่,Krabi,7.869,99.044,กระบี่,เหนือคลอง
4,860801,ต. ปากตะโก,Pak Tako,8608,อ. ทุ่งตะโก,Thung Tako,86,จ. ชุมพร,Chumphon,10.145,99.178,ชุมพร,ทุ่งตะโก
4,810802,ต. เกาะศรีบอยา,Ko Si Boya,8108,อ. เหนือคลอง,Nuea Khlong,81,จ. กระบี่,Krabi,7.808,98.991,กระบี่,เหนือคลอง
4,810106,ต. เขาทอง,Khao Thong,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,8.106,98.70700000000001,กระบี่,เมืองกระบี่
4,810116,ต. อ่าวนาง,Ao Nang,8101,อ. เมืองกระบี่,Mueang Krabi,81,จ. กระบี่,Krabi,7.817,98.795,กระบี่,เมืองกระบี่
4,810802,ต. เกาะศรีบอยา,Ko Si Boya,8108,อ. เหนือคลอง,Nuea Khlong,81,จ. กระบี่,Krabi,7.879,99.046,กระบี่,เหนือคลอง
